Date,Close,High,Low,Open,Volume,MA20
,KO,KO,KO,KO,KO,
2024-01-02,56.383644104003906,56.44019870271088,55.29970433327489,55.42223749935887,16322600,56.383644104003906
2024-01-03,56.515602111816406,56.74181691457664,56.32709037544326,56.48732660980724,14830600,56.449623107910156
2024-01-04,56.32708740234375,56.798364920620116,56.23283333691332,56.600429225878955,12912900,56.40877787272135
2024-01-05,56.24224853515625,56.50616634921951,55.69556856889393,56.364781677558426,10412800,56.36714553833008
2024-01-08,56.656982421875,56.722960985157684,56.006617161571334,56.251683478531625,11554600,56.425112915039065
2024-01-09,56.55330276489258,56.68525989605405,56.19513084062419,56.54387879647911,10493700,56.44647789001465
2024-01-10,56.741817474365234,56.93975318150674,56.5344542027528,56.76066900774476,12258000,56.48866925920759
2024-01-11,56.37421417236328,56.798361033333656,56.26110498691343,56.788937065660434,13754200,56.47436237335205
2024-01-12,56.9208984375,56.98687700282564,56.430769383965135,56.6287086755042,13218000,56.52397749159071
2024-01-16,56.543880462646484,56.95860340074054,56.4119197320344,56.920900334851375,11826900,56.52596778869629
2024-01-17,56.543880462646484,56.75124013391238,56.38364423039865,56.42134729628782,8982100,56.52759621360085
2024-01-18,56.7041130065918,56.7700915740088,56.11030230427651,56.26111097202426,10397700,56.5423059463501
2024-01-19,56.39306640625,56.81721327250765,56.21397865816956,56.798361741364346,14392600,56.53082598172701
2024-01-22,56.14799880981445,56.619276290907784,56.02546565797287,56.32708295822766,14314300,56.50348118373326
2024-01-23,56.41191482543945,56.55329951244534,56.04431895389847,56.1102975156847,14481600,56.49737675984701
2024-01-24,55.52592086791992,56.37422189722564,55.50706933442842,56.36479433269871,16370500,56.43666076660156
2024-01-25,55.76155090332031,55.77097487080779,55.290273426586516,55.62016622207545,14899700,56.39694842170267
2024-01-26,55.95949935913086,56.07260856818029,55.73328813215724,55.84639374564405,13025100,56.372645696004234
2024-01-29,56.29880905151367,56.35536364524594,55.77097696336503,55.9312131811588,14547100,56.36875955682052
2024-01-30,56.459049224853516,56.57215482468033,56.034898731050205,56.41191859566033,22061500,56.37327404022217
2024-01-31,56.07260513305664,56.97745717664325,55.88409339175217,56.64756073046981,22837000,56.3577220916748
2024-02-01,57.47700500488281,57.50528050505878,55.95006687082538,56.148002563181294,15870900,56.405792236328125
2024-02-02,57.062278747558594,57.37332001797091,56.770085412452104,57.326192988582605,17544900,56.44255180358887
2024-02-05,56.59101104736328,56.91147993640073,56.44020236990816,56.91147993640073,12759600,56.45998992919922
2024-02-06,56.49674987792969,56.60043151142713,56.25168714057758,56.51560141088943,12775200,56.451978302001955
2024-02-07,56.543880462646484,56.75124013391238,56.496749832503895,56.61928299886256,10259900,56.45150718688965
2024-02-08,56.39306640625,56.525023528691214,55.99719144336442,56.449617404117994,12874800,56.43406963348389
2024-02-09,56.13857650756836,56.15742803883874,55.639019917808234,56.05374641463264,15235300,56.42228775024414
2024-02-12,56.27053451538086,56.32708551451894,55.57304222966124,56.232831452247474,13516800,56.389769554138184
2024-02-13,55.94063949584961,57.17538787742362,55.41281098111917,56.08202418833074,24195700,56.35960750579834
2024-02-14,55.88409423828125,56.166860056740084,55.64845545697182,55.770985034447754,15872500,56.32661819458008
2024-02-15,55.987770080566406,56.16685424141734,55.73327979163377,56.00661801702475,13695800,56.29080104827881
2024-02-16,55.97834396362305,56.195131194118034,55.57304500361349,55.9406408986077,13947100,56.27006492614746
2024-02-20,57.21309280395508,57.34504993693329,56.09144998251581,56.17628008165355,18339300,56.323319625854495
2024-02-21,57.722068786621094,57.75976825334385,57.33562138710791,57.486430040684716,14373000,56.388827323913574
2024-02-22,57.63724136352539,57.73149542804021,57.02457915749278,57.48643270296442,12982800,56.49439334869385
2024-02-23,57.68437194824219,58.080243358258464,57.495860212041066,57.580690313553454,13612900,56.590534400939944
2024-02-26,57.2225227355957,57.75035491807561,57.17539569684417,57.7220794139372,10336100,56.653685569763184
2024-02-27,56.87377166748047,57.28849459366824,56.666408406605505,57.062283395952065,9931100,56.682433700561525
2024-02-28,56.93032455444336,57.01515464992909,56.609855704337534,56.902045458906755,8076500,56.705997467041016
2024-02-29,56.57215118408203,57.156534273736234,56.45904559153392,56.88319246247983,18152700,56.73097476959229
2024-03-01,56.11030197143555,56.45904993492783,55.93121780316059,56.45904993492783,10927600,56.66263961791992
2024-03-04,56.37421417236328,56.50617129315956,55.818106595034756,55.82753056270797,10150200,56.62823638916016
2024-03-05,56.10087966918945,56.65698731889662,56.00662200238006,56.46847558084019,12310000,56.603729820251466
2024-03-06,56.129150390625,56.55330086623417,55.96891776404045,56.100874890771735,12378800,56.58534984588623
2024-03-07,56.02547073364258,56.33651562521321,55.83696260057668,56.26110949553712,13686900,56.55942935943604
2024-03-08,56.10087966918945,56.35536997623127,55.58247508620603,55.893516397771144,13239000,56.54482002258301
2024-03-11,56.77951431274414,56.82664134324222,56.15742816170839,56.345936283700716,14114300,56.576866912841794
2024-03-12,57.02457809448242,57.26021684693896,56.75123627869795,56.85491790506875,12684600,56.614569091796874
2024-03-13,57.60896301269531,57.69379311008048,57.30734568767299,57.38275181670964,13909500,56.69798526763916
2024-03-14,57.48070526123047,57.7657328269176,57.385697280775474,57.55671454505217,13996600,56.77781581878662
2024-03-15,56.89164733886719,57.43320079649511,56.66362311360812,57.0246599601341,36849900,56.82300968170166
2024-03-18,57.12916564941406,57.385691520077614,56.81563282160691,56.90114144516143,15856700,56.88055076599121
2024-03-19,57.224178314208984,57.33818861352624,57.06266402553638,57.233681286673296,15030600,56.88110504150391
2024-03-20,57.718223571777344,57.77523052944359,57.15766783985223,57.17667015907431,15258800,56.88091278076172
2024-03-21,57.45219802856445,57.946247452597774,57.309682447360345,57.537706652422564,13067100,56.87166061401367
2024-03-22,57.4712028503418,57.756230400840145,57.41419589051335,57.49970451809505,11502800,56.861002159118655
2024-03-25,57.38569641113281,57.68022332067322,57.11966754611046,57.461702069480566,13144700,56.86916084289551
2024-03-26,57.518707275390625,57.680221559649745,57.36669233901417,57.48070263521602,13277400,56.901407623291014
2024-03-27,57.9842529296875,58.36429209260309,57.67072370095589,57.75623233139579,12551200,56.954104042053224
2024-03-28,58.12675857543945,58.202764220423546,57.95574134382344,58.08875394078669,13683500,57.03183441162109
2024-04-01,57.65171813964844,58.24077554716553,57.6042141530348,58.12676525442845,11668700,57.10890522003174
2024-04-02,57.14817428588867,57.69922710190569,57.110169643591725,57.43320185447142,13017300,57.14760322570801
2024-04-03,56.84413528442383,57.376185694008264,56.79662767700671,57.05315353490846,13672900,57.18476600646973
2024-04-04,56.3405876159668,57.148169893253126,56.21707435015653,57.09116293418949,14320700,57.19533786773682
2024-04-05,56.540103912353516,56.70162181004399,55.97004884545923,56.29308101651845,10157800,57.221069526672366
2024-04-08,56.31208419799805,56.50210376464772,56.12206463134837,56.435597459968605,10284500,57.23162975311279
2024-04-09,56.7396354675293,56.75863778935612,56.17907965876588,56.51161122992964,10779100,57.22963581085205
2024-04-10,55.97954559326172,56.426091003663764,55.761024373622,56.35958470309174,11861900,57.17738418579101
2024-04-11,56.103065490722656,56.40709536485798,55.856042577108454,56.19807709159119,11109000,57.10208930969238
2024-04-12,55.37149429321289,56.065062692897655,55.228982323709566,56.008059354825164,12250900,56.996628761291504
2024-04-15,55.23847579956055,55.87504079349977,55.143467829991934,55.685021230040824,12425000,56.913970184326175
2024-04-16,55.1624755859375,55.46650546771026,55.03896231386666,55.34299219563943,11236800,56.815635681152344
2024-04-17,55.59001541137695,55.63752302541853,55.20047689676186,55.37149415920967,13805100,56.73392753601074
2024-04-18,55.97004699707031,56.036553298534244,55.61851317157216,55.694518819964536,11125900,56.64651870727539
2024-04-19,57.16716766357422,57.34768788552705,56.055559162234886,56.15056713481503,21207900,56.63226718902588
2024-04-22,57.52820587158203,57.60421515093807,56.73962953203371,57.13866737568714,15624500,56.63511734008789
2024-04-23,57.61371612548828,57.65172076623941,57.12916964103852,57.5092051755837,13689100,56.646518325805665
2024-04-24,58.478302001953125,58.573313604209744,56.85364165874642,57.30968647661206,19548300,56.69449806213379
2024-04-25,58.65882110595703,59.46639977583574,58.30728362085136,58.782330750032244,19048500,56.72822647094726
2024-04-26,58.65882110595703,58.839337710289854,58.28828130076548,58.47830087730223,10994300,56.75482959747315
2024-04-29,58.943851470947266,58.95335081928245,58.45930134644347,58.829837544992166,13409300,56.81943626403809
2024-04-30,58.687320709228516,59.69442189241677,58.40229316661202,59.038854557644804,19349200,56.896393585205075
2024-05-01,58.83934020996094,59.44739998125315,58.15527115509614,58.715826936316546,16729800,56.996153831481934
2024-05-02,58.89634704589844,59.285885562564374,58.639821150876166,59.07686365751168,10991300,57.123941802978514
2024-05-03,59.067359924316406,59.219378489176904,58.56381111334323,58.89634628749248,11628700,57.25030460357666
2024-05-06,59.23837661743164,59.26688191023069,58.81083709298835,59.19087262852928,9310700,57.39661922454834
2024-05-07,59.49489974975586,59.684919320882024,59.14336589898167,59.62791236224761,9807000,57.53438243865967
2024-05-08,59.71342086791992,59.82743478495939,59.36188701785287,59.71342086791992,10484400,57.72107620239258
2024-05-09,59.74192810058594,59.998453985777466,59.61841483194069,59.6754217923128,9113700,57.90301933288574
2024-05-10,60.102962493896484,60.19797409638822,59.65642064731247,59.77993029406866,8371700,58.13959274291992
2024-05-13,60.4069938659668,60.4449948813005,60.02695471805438,60.083961677537815,10137600,58.39801864624023
2024-05-14,59.95094680786133,60.57800887921189,59.66591925257871,60.40699524549993,10852200,58.63744220733643
2024-05-15,59.979454040527344,60.22647696327669,59.855940766991615,59.9129477296209,9838900,58.85691413879395
2024-05-16,60.15997314453125,60.54951167782961,59.92244956021951,60.08396748219907,10228000,59.06641044616699
2024-05-17,59.884437561035156,60.207469740992615,59.79892893621343,60.178968074159314,11539000,59.20227394104004
2024-05-20,59.4473991394043,59.8654393201672,59.34288818813306,59.789433661993066,11000900,59.298233604431154
2024-05-21,59.77043151855469,59.836937828774985,59.323886043370926,59.68492288765401,9796200,59.406069374084474
2024-05-22,59.85593795776367,59.87494027774826,59.53290576666953,59.58040975447003,7419400,59.474951171875
2024-05-23,58.991355895996094,59.74193127128209,58.95335125373099,59.37139507000278,9834300,59.49157791137695
2024-05-24,58.90584945678711,59.30488734246483,58.87734778618793,59.114871372707235,8203100,59.50392932891846
2024-05-28,58.734825134277344,59.02935565096316,58.33578729649837,58.70632346709938,12347000,59.493478012084964
2024-05-29,58.620819091796875,58.79183635590874,58.02225866740536,58.402297837503305,11861800,59.49015293121338
2024-05-30,58.87733840942383,58.981849350739544,58.52580094784881,58.76332449654028,9433800,59.49205284118652
2024-05-31,59.789432525634766,59.88444050262722,58.61131403958946,58.89634521921084,19816600,59.53670711517334
2024-06-03,59.789432525634766,59.9414474634159,59.333387712291355,59.58041062706495,9369000,59.57281074523926
2024-06-04,60.749019622802734,60.77752491229962,59.798925457529684,60.04595197012078,11895600,59.64834289550781
2024-06-05,60.73002624511719,60.872541840617615,60.18847278113099,60.79653618085363,9632500,59.71009922027588
2024-06-06,60.948551177978516,61.1480701123958,60.65402063837052,60.73002629820094,8658500,59.77185573577881
2024-06-07,60.720523834228516,61.01505435872394,60.62551585823488,60.89153746615267,9523100,59.82078552246094
2024-06-10,60.4164924621582,60.79653160534306,60.207470570974344,60.74902399420355,15685300,59.83646202087402
2024-06-11,60.37848663330078,60.47349822938586,59.922441845057804,60.41649127173481,8396000,59.83503665924072
2024-06-12,59.74192810058594,60.51150213183855,59.561407871568576,60.51150213183855,9569600,59.82458572387695
2024-06-13,59.846439361572266,59.89394334996939,59.333387588510504,59.72292609228214,9668900,59.8179349899292
2024-06-14,59.889522552490234,60.02356726401626,59.44908888534916,59.72675501776419,8179200,59.80441246032715
2024-06-17,59.95654296875,60.2246360355741,59.53525908151831,59.717176376641106,10532700,59.80801773071289
2024-06-18,59.96611785888672,60.14803514849152,59.784196916837686,59.87036903348085,10651700,59.83395366668701
2024-06-20,59.53525924682617,60.071441729518824,59.31504241976785,59.74590301724906,13306300,59.822195053100586
2024-06-21,60.100162506103516,60.41612449853839,59.535257220289196,59.535257220289196,28278100,59.83440628051758
2024-06-24,61.24913024902344,61.33529872356169,60.23421449260739,60.31081356212317,13212500,59.94729499816894
2024-06-25,61.124656677246094,61.344873516555566,60.808691004033875,61.22040185870428,10235300,60.0582353591919
2024-06-26,61.325721740722656,61.383167383316454,60.54059598498,60.7033671613656,9402500,60.18778018951416
2024-06-27,61.19167709350586,61.53636192728726,60.91401096266345,61.32572545671713,8494100,60.31632308959961
2024-06-28,60.9427375793457,61.33529500324702,60.818265925154776,61.18210417839664,17358800,60.419593048095706
2024-07-01,60.588470458984375,61.565090242837094,60.435275986554295,61.306570233333694,10033400,60.45954494476318
2024-07-02,60.4640007019043,60.684217521337246,60.18633458731501,60.569318931024576,8878200,60.49327335357666
2024-07-03,60.636348724365234,60.96188379326261,60.253360704276815,60.502300360623174,9154200,60.487639808654784
2024-07-05,61.048057556152344,61.076784032520045,60.320384681357595,60.63635035429047,11735500,60.50354137420654
2024-07-08,60.28208541870117,60.88529029090965,60.16719047004774,60.88529029090965,11235100,60.470218086242674
2024-07-09,60.023563385009766,60.54059608386373,59.92781821223424,60.37782855965649,11657500,60.43537006378174
2024-07-10,60.157615661621094,60.18633848483717,59.640582929064955,60.0522937732362,11930400,60.42242622375488
2024-07-11,60.4161262512207,60.7608147274722,59.74590271678094,59.97569259931905,11431600,60.42430820465088
2024-07-12,60.99060821533203,61.38316927910531,60.69379232713494,60.76081468052713,9201500,60.486742210388186
2024-07-15,60.71294403076172,61.22040005191382,60.655494732115564,61.07678228396511,8207500,60.530067443847656
2024-07-16,61.5363655090332,61.57466504360852,60.69379766304413,60.732097197619446,9025100,60.612409591674805
2024-07-17,62.43638229370117,62.608726535761036,61.67041356612641,61.72785921185009,12508200,60.73640155792236
2024-07-18,62.417236328125,63.0108608150478,61.96722595585201,62.043825020257806,11128200,60.85895748138428
2024-07-19,62.51298141479492,62.84809318996929,62.06297104317984,62.84809318996929,13775700,61.007843589782716
2024-07-22,62.01509094238281,62.51297752441871,61.58423401609917,62.4746779946553,11794200,61.10359001159668
2024-07-23,62.19701385498047,63.23107927672043,62.09169197101314,62.64702421286111,11810300,61.15098419189453
2024-07-24,63.010860443115234,63.164058571022544,62.07254747679376,62.32148347730994,13244600,61.245294380187985
2024-07-25,63.25979995727539,64.04492205352493,63.058732905113864,63.231077136236365,16328600,61.34199829101563
2024-07-26,64.1981201171875,64.25556575921628,63.20235426098805,63.25979990301683,13530100,61.492320442199706
2024-07-29,63.98748016357422,64.17897051832198,63.56619261726259,64.03534909981677,12140200,61.644557571411134
2024-07-30,64.80133056640625,64.9449519969635,63.53747512630339,63.65237373172707,13258000,61.855200576782224
2024-07-31,63.901309967041016,64.73430842315418,63.7768419560818,64.62898652738507,15576800,62.02706604003906
2024-08-01,65.06940460205078,65.21302599860506,63.862995097837576,64.15023789094613,16495900,62.24871883392334
2024-08-02,66.38114929199219,66.70668437158508,64.81090493243896,65.61517322664903,22514800,62.515373420715335
2024-08-05,65.2034683227539,66.59179915482746,64.84921038672361,66.05561293817948,25484300,62.76144256591797
2024-08-06,65.15560150146484,65.91199364594357,64.88750473196613,65.25134669526936,12969100,63.01804447174072
2024-08-07,65.54814910888672,66.23752608820854,64.9449479044246,65.15559168198281,13365300,63.28757114410401
2024-08-08,65.8066635131836,65.93113150526105,64.96408847484906,65.10770988410047,15240900,63.55709800720215
2024-08-09,65.7587890625,65.86411094515454,65.34707824072918,65.77793517530604,12080400,63.79550704956055
2024-08-12,65.27047729492188,65.624742463156,64.94494225239995,65.53856669579599,11012300,64.02338371276855
2024-08-13,65.54814910888672,65.69177053039358,65.11729214925505,65.18431450530639,9877600,64.22397289276122
2024-08-14,65.66305541992188,65.95986770231474,65.23219110479148,65.32794360030255,14328000,64.38530654907227
2024-08-15,65.73007202148438,65.98858474398772,65.58645059569844,65.70134919730502,11285100,64.55094833374024
2024-08-16,66.2375259399414,66.3524245378675,65.72049320660737,65.9119835649286,12651200,64.73717555999755
2024-08-19,66.04602813720703,66.4673083390067,65.9215528439285,66.40028599065984,9843900,64.93872241973877
2024-08-20,66.42901611328125,66.43859282263732,65.84496102567228,66.05560480217243,11957400,65.1503225326538
2024-08-21,66.61093139648438,67.14711019656077,66.38114152572138,66.52476293428136,8792400,65.33032608032227
2024-08-22,66.38114929199219,66.94605097889368,65.86411654361893,66.94605097889368,12509200,65.4863935470581
2024-08-23,66.82157897949219,66.87902462424869,66.00773402425745,66.44816767879756,11834700,65.61756649017335
2024-08-26,67.82691192626953,67.90351098653775,66.76413101082387,66.85987618371493,12912200,65.80953807830811
2024-08-27,68.4588394165039,68.48756223628818,68.02798250996365,68.2864951929102,16988400,65.99241352081299
2024-08-28,68.69821166992188,68.75565731424176,68.26735472774541,68.5641669632497,13272600,66.23225860595703
2024-08-29,68.9854507446289,69.14821826459736,68.20032866049421,68.84182933676158,17201700,66.42806091308594
2024-08-30,69.3875961303711,69.48334131622858,68.72694192964245,69.12907609317752,18624200,66.57838325500488
2024-09-03,69.90462493896484,70.17271436613119,69.17694841887831,69.3588693751222,14755800,66.81344108581543
2024-09-04,69.47374725341797,70.40249066452706,68.851400048346,70.1822775225474,18140800,67.02934837341309
2024-09-05,68.14288330078125,69.58865963913138,67.96096964845917,69.5312139915443,23866100,67.15908508300781
2024-09-06,68.11415100097656,68.62160696376947,67.87478442947892,67.97052959710037,17485700,67.27445945739746
2024-09-09,68.79395294189453,69.23438656809599,67.96096192696734,68.20032850456954,12939300,67.42621765136718
2024-09-10,68.5067138671875,69.33970483877279,68.477983743264,68.90884794346232,10277600,67.58802947998046
2024-09-11,68.05671691894531,68.33438306562311,67.56840698479546,68.3248063557682,11418200,67.7134578704834
2024-09-12,68.20034790039062,68.34396204388447,67.6545922404431,67.98012737221622,12337800,67.84032249450684
2024-09-13,68.84141540527344,68.89925487653292,67.9448668259095,68.29191100843481,11073800,67.99588966369629
2024-09-16,69.50658416748047,69.64154782304126,69.0438537355485,69.18845239867248,10786500,68.15934257507324
2024-09-17,69.2173843383789,69.74759663525897,69.14026014266133,69.3137859055418,12974400,68.31791038513184
2024-09-18,69.16918182373047,69.77651833341854,68.70644399137171,69.30414549255003,10719700,68.4549186706543
2024-09-19,68.07982635498047,69.35234613007506,68.06054162908792,68.986009887796,13635600,68.5283634185791
2024-09-20,69.0631332397461,69.21738162513488,67.84845294719679,67.87738003568307,48578500,68.6624626159668
2024-09-23,69.14989471435547,69.60298276446595,68.61967512225014,68.97636897102711,11613000,68.77887840270996
2024-09-24,68.76428985595703,69.23666269022182,68.06054443126325,68.6582459240858,13330600,68.82574729919433
2024-09-25,68.87996673583984,69.33306218483317,68.74500307294413,69.1306166904896,12329100,68.84680366516113
2024-09-26,68.83177185058594,69.03421735145913,68.2919098266225,68.31119455335417,10815200,68.85348167419434
2024-09-27,69.2077407836914,69.60298940874517,68.88960899805946,68.96673319244925,11175700,68.86459617614746
2024-09-30,69.27522277832031,69.60298957279753,69.1113393810817,69.41018644133658,18015300,68.85897750854492
2024-10-01,69.13062286376953,70.13321541693082,69.05349866237974,69.50659415183394,13294500,68.82027740478516
2024-10-02,68.45580291748047,68.86069393302874,67.87738613027315,68.82213183321912,11155500,68.76938018798828
2024-10-03,67.9834213256836,68.4365167955029,67.67493188846147,68.31119548990178,9374800,68.7614070892334
2024-10-04,67.64601135253906,67.75205528485772,67.21220061484874,67.4435658512857,12684800,68.73800010681153
2024-10-07,66.52774047851562,67.57853009226713,66.39277680986807,67.5303329848749,14512000,68.62468948364258
2024-10-08,66.6916275024414,66.94227748137793,66.3831380495075,66.55666382646837,13549700,68.53393516540527
2024-10-09,67.06758880615234,67.23147219471977,66.58557364803569,66.70125993377204,9037700,68.48447875976562
2024-10-10,66.75910949707031,67.39537313240933,66.50845951754566,67.31824893025271,8635200,68.41241683959962
2024-10-11,67.06758880615234,67.08686617629125,66.51809182009806,66.96154488296926,8786300,68.32372550964355
2024-10-14,67.80989837646484,67.9352270422443,66.97119659147874,67.06759816556156,7659300,68.23889122009277
2024-10-15,67.80989837646484,68.6486075164196,67.63637995609695,67.92558467834543,10358700,68.16851692199707
2024-10-16,68.03162384033203,68.15694514234497,67.45320708147277,67.56888602026373,7937300,68.11163902282715
2024-10-17,67.38572692871094,68.14731183293226,67.07723749263113,68.08946500712658,14674600,68.07693405151367
2024-10-18,67.90630340576172,68.01234733765348,67.10615641238503,67.35680637458087,15087500,68.01909255981445
2024-10-21,66.95191955566406,67.80027115698326,66.81695586544865,67.48213930648856,11981200,67.90919380187988
2024-10-22,66.95191955566406,67.24113166610825,66.20961925947927,66.5181087449673,18603300,67.81857528686524
2024-10-23,65.56370544433594,66.22888137716768,64.1851417647458,64.58039037933071,24655200,67.65276222229004
2024-10-24,64.8792495727539,65.59263001717804,64.54183304508283,65.21665874545664,17568800,67.45513610839843
2024-10-25,64.5129165649414,65.2648591463279,64.38759525303323,64.65752260481621,11138100,67.22039489746093
2024-10-28,64.27190399169922,64.97564940881412,64.20442215895956,64.55147368589729,10761400,66.97022895812988
2024-10-29,63.20183563232422,63.95377822656357,63.16327353070056,63.90558111576062,16525900,66.67378959655761
2024-10-30,63.54888153076172,64.14658302022944,62.97046476787228,63.15363289552507,14177800,66.42844352722167
2024-10-31,62.9608268737793,63.61636787957828,62.912629763848734,63.44284210289711,13383700,66.17731380462646
2024-11-01,62.6716194152832,63.29824065679418,62.555933117552925,63.11507252413001,12163100,65.92859420776367
2024-11-04,62.76802062988281,63.06686770361379,62.3245675235513,62.73910089435637,10984500,65.74060821533203
2024-11-05,63.0186653137207,63.11506687571772,62.31491993670378,62.31491993670378,8780200,65.556960105896
2024-11-06,61.40873718261719,62.527012298919075,60.9074409335875,62.102836569556345,22899300,65.27401752471924
2024-11-07,61.370174407958984,62.07391615053134,61.3123312607329,61.97751458263861,14856100,65.00457077026367
2024-11-08,61.62082290649414,61.92931234782324,61.44730081354521,61.61118422035195,14719300,64.73223247528077
2024-11-11,61.08096694946289,61.8136321154577,60.97492301668858,61.688307133316776,13980900,64.39578590393066
2024-11-12,60.926719665527344,61.45693562957986,60.84959547130967,61.389453798381396,15021000,64.05162696838379
2024-11-13,60.73391342163086,60.98455970019859,60.24225955012015,60.78211420472265,13177600,63.68674144744873
2024-11-14,60.30010223388672,60.83996059475713,60.184419612801705,60.83996059475713,15910800,63.33246021270752
2024-11-15,59.51923751831055,60.37722397155861,59.18182467746513,60.242260306214064,26284300,62.91310691833496
2024-11-18,59.63492202758789,59.9048493668449,59.34571363874336,59.62527966405204,16062100,62.547257041931154
2024-11-19,60.33866500854492,60.367584744768706,59.41319667454125,59.673485333008074,16254800,62.2165943145752
2024-11-20,60.72427749633789,60.743554868463676,59.789166816417094,60.44470779321952,18904900,61.974622917175296
2024-11-21,61.46657943725586,61.514783901400875,60.68571713189297,60.87852395602016,17292300,61.80398941040039
2024-11-22,61.62082290649414,62.160684945046405,61.36053792832863,61.92931234782324,19562200,61.65938472747803
2024-11-25,62.064273834228516,62.38240562798667,61.54370021873604,62.00643436444274,36805300,61.549003219604494
2024-11-26,62.2281608581543,62.31492005762966,61.75578070000708,61.99678828295118,14473300,61.500319480895996
2024-11-27,62.11247634887695,62.758374924467425,61.93895058999033,62.62341126255204,13263400,61.42849922180176
2024-11-29,62.24361038208008,62.40873677863351,61.94249296407644,62.18532481036782,10648400,61.3926383972168
2024-12-02,61.82593536376953,62.35046106525275,61.53452972602778,62.21447374384079,16500100,61.35035419464111
2024-12-03,61.69965362548828,62.24360656177373,61.22369434306649,61.89392279597424,24874500,61.296935844421384
2024-12-04,60.42719650268555,61.53452600188211,60.126082796461866,61.466532345291185,28137700,61.16736240386963
2024-12-05,61.116851806640625,61.311120995221415,60.32035146829832,60.679750764054575,21040400,61.1527681350708
2024-12-06,60.73802947998047,61.544245323050795,60.718602190407815,61.029435118193646,15581100,61.121160888671874
2024-12-09,60.8060188293457,61.126563526501336,60.126082269396825,60.89343977353575,22348300,61.080420684814456
2024-12-10,61.107139587402344,61.233415114903494,60.01923732648318,60.9031586082381,14949400,61.081729316711424
2024-12-11,60.84487533569336,61.80650575228614,60.61175528070972,61.19455912354528,32819000,61.077637100219725
2024-12-12,62.01049041748047,62.0881958719744,61.408259249989946,61.728800271014514,17542100,61.141465950012204
2024-12-13,61.311119079589844,62.010486654478704,61.301407287883706,61.74822381389538,13429000,61.192016792297366
2024-12-16,60.75745391845703,62.02991353542992,60.56318473722337,61.41796691142563,24559700,61.253927612304686
2024-12-17,61.583099365234375,61.72879847769396,60.534047969717804,60.6603234981507,21902400,61.35133647918701
2024-12-18,61.04885482788086,61.81621604310476,60.99057666823818,61.01000395657786,20946100,61.38684597015381
2024-12-19,60.66032409667969,61.359687995214706,60.61175772538063,60.9031596585516,21300600,61.3836483001709
2024-12-20,60.75745391845703,61.252840515871696,60.49519107959805,60.67974846918943,42458100,61.348192024230954
2024-12-23,60.59233093261719,60.96143832181786,59.76668779225678,60.708890965765995,13010800,61.29676742553711
2024-12-24,61.039146423339844,61.039146423339844,60.232930586701265,60.41748798348081,5019100,61.245511054992676
